Time;X-Acceleration;Y-Acceleration;Z-Acceleration;;X-Velocity;Y-Velocity;Z-Velocity;;X-distance;Y-distance;Z-distance;;Time;RAW X;RAW Y;RAW Z;;;;;
0,923;0,00000;0,01962;-0,30411;;-0,01154;0,01700;-0,26294;;-0,00522;0,00784;-0,12143;;1923;0;2;-31;;;;;
0,931;-0,00981;0,02943;-0,29430;;-0,01158;0,01719;-0,26534;;-0,00532;0,00798;-0,12354;;1931;-1;3;-30;;;;;
0,931;-0,00981;0,02943;-0,29430;;-0,01158;0,01719;-0,26534;;-0,00532;0,00798;-0,12354;;1931;-1;3;-30;;;;;
0,943;-0,01962;0,02943;-0,25506;;-0,01175;0,01755;-0,26863;;-0,00546;0,00819;-0,12675;;1943;-2;3;-26;;;;;
0,943;-0,01962;0,02943;-0,25506;;-0,01175;0,01755;-0,26863;;-0,00546;0,00819;-0,12675;;1943;-2;3;-26;;;;;
0,951;0,00000;0,00981;-0,30411;;-0,01183;0,01770;-0,27087;;-0,00555;0,00833;-0,12891;;1951;0;1;-31;;;;;
0,951;0,00000;0,00981;-0,30411;;-0,01183;0,01770;-0,27087;;-0,00555;0,00833;-0,12891;;1951;0;1;-31;;;;;
0,963;-0,01962;0,00981;-0,30411;;-0,01195;0,01782;-0,27452;;-0,00569;0,00854;-0,13218;;1963;-2;1;-31;;;;;
0,963;-0,01962;0,00981;-0,30411;;-0,01195;0,01782;-0,27452;;-0,00569;0,00854;-0,13218;;1963;-2;1;-31;;;;;
0,972;-0,02943;0,01962;-0,26487;;-0,01217;0,01795;-0,27708;;-0,00580;0,00870;-0,13466;;1972;-3;2;-27;;;;;
0,972;-0,02943;0,01962;-0,26487;;-0,01217;0,01795;-0,27708;;-0,00580;0,00870;-0,13466;;1972;-3;2;-27;;;;;
0,980;-0,00981;0,02943;-0,32373;;-0,01233;0,01815;-0,27943;;-0,00590;0,00885;-0,13689;;1980;-1;3;-33;;;;;
0,984;-0,00981;0,02943;-0,32373;;-0,01237;0,01827;-0,28073;;-0,00595;0,00892;-0,13801;;1984;-1;3;-33;;;;;
0,992;0,00000;0,02943;-0,27468;;-0,01240;0,01850;-0,28312;;-0,00605;0,00907;-0,14026;;1992;0;3;-28;;;;;
0,992;0,00000;0,02943;-0,27468;;-0,01240;0,01850;-0,28312;;-0,00605;0,00907;-0,14026;;1992;0;3;-28;;;;;
1,000;0,00000;0,00000;-0,30411;;-0,01240;0,01862;-0,28544;;-0,00615;0,00921;-0,14254;;2000;0;0;-31;;;;;
1,004;0,00000;0,00000;-0,30411;;-0,01240;0,01862;-0,28665;;-0,00620;0,00929;-0,14368;;2004;0;0;-31;;;;;
1,013;-0,01962;0,02943;-0,29430;;-0,01249;0,01875;-0,28935;;-0,00631;0,00946;-0,14627;;2013;-2;3;-30;;;;;
1,013;-0,01962;0,02943;-0,29430;;-0,01249;0,01875;-0,28935;;-0,00631;0,00946;-0,14627;;2013;-2;3;-30;;;;;
1,021;-0,00981;0,00981;-0,29430;;-0,01261;0,01891;-0,29170;;-0,00641;0,00961;-0,14860;;2021;-1;1;-30;;;;;
1,021;-0,00981;0,00981;-0,29430;;-0,01261;0,01891;-0,29170;;-0,00641;0,00961;-0,14860;;2021;-1;1;-30;;;;;
1,033;-0,00981;0,00000;-0,31392;;-0,01273;0,01897;-0,29535;;-0,00656;0,00983;-0,15212;;2033;-1;0;-32;;;;;
1,033;-0,00981;0,00000;-0,31392;;-0,01273;0,01897;-0,29535;;-0,00656;0,00983;-0,15212;;2033;-1;0;-32;;;;;
1,041;-0,01962;0,00981;-0,27468;;-0,01285;0,01901;-0,29770;;-0,00666;0,00999;-0,15449;;2041;-2;1;-28;;;;;
1,041;-0,01962;0,00981;-0,27468;;-0,01285;0,01901;-0,29770;;-0,00666;0,00999;-0,15449;;2041;-2;1;-28;;;;;
1,053;0,00000;0,01962;-0,29430;;-0,01296;0,01918;-0,30112;;-0,00682;0,01022;-0,15808;;2053;0;2;-30;;;;;
1,054;0,00000;0,01962;-0,29430;;-0,01296;0,01920;-0,30141;;-0,00683;0,01023;-0,15839;;2054;0;2;-30;;;;;
1,062;0,00000;0,01962;-0,28449;;-0,01296;0,01936;-0,30373;;-0,00694;0,01039;-0,16081;;2062;0;2;-29;;;;;
1,062;0,00000;0,01962;-0,28449;;-0,01296;0,01936;-0,30373;;-0,00694;0,01039;-0,16081;;2062;0;2;-29;;;;;
1,070;-0,00981;0,00000;-0,25506;;-0,01300;0,01944;-0,30589;;-0,00704;0,01054;-0,16324;;2070;-1;0;-26;;;;;
1,074;-0,00981;0,00000;-0,25506;;-0,01304;0,01944;-0,30691;;-0,00709;0,01062;-0,16447;;2074;-1;0;-26;;;;;
1,082;-0,01962;0,00000;-0,32373;;-0,01316;0,01944;-0,30922;;-0,00720;0,01078;-0,16693;;2082;-2;0;-33;;;;;
1,082;-0,01962;0,00000;-0,32373;;-0,01316;0,01944;-0,30922;;-0,00720;0,01078;-0,16693;;2082;-2;0;-33;;;;;
1,090;0,00000;0,00981;-0,27468;;-0,01324;0,01948;-0,31161;;-0,00730;0,01093;-0,16942;;2090;0;1;-28;;;;;
1,094;0,00000;0,00981;-0,27468;;-0,01324;0,01952;-0,31271;;-0,00735;0,01101;-0,17067;;2094;0;1;-28;;;;;
1,103;-0,01962;0,01962;-0,27468;;-0,01333;0,01965;-0,31519;;-0,00747;0,01119;-0,17349;;2103;-2;2;-28;;;;;
1,103;-0,01962;0,01962;-0,27468;;-0,01333;0,01965;-0,31519;;-0,00747;0,01119;-0,17349;;2103;-2;2;-28;;;;;
1,111;-0,01962;0,02943;-0,28449;;-0,01348;0,01985;-0,31742;;-0,00758;0,01135;-0,17602;;2111;-2;3;-29;;;;;
1,111;-0,01962;0,02943;-0,28449;;-0,01348;0,01985;-0,31742;;-0,00758;0,01135;-0,17602;;2111;-2;3;-29;;;;;
1,123;-0,01962;0,03924;-0,28449;;-0,01372;0,02026;-0,32084;;-0,00774;0,01159;-0,17985;;2123;-2;4;-29;;;;;
1,123;-0,01962;0,03924;-0,28449;;-0,01372;0,02026;-0,32084;;-0,00774;0,01159;-0,17985;;2123;-2;4;-29;;;;;
1,131;-0,00981;0,01962;-0,28449;;-0,01384;0,02049;-0,32311;;-0,00785;0,01175;-0,18243;;2131;-1;2;-29;;;;;
1,132;-0,00981;0,01962;-0,28449;;-0,01385;0,02051;-0,32340;;-0,00787;0,01177;-0,18275;;2132;-1;2;-29;;;;;
1,144;-0,00981;0,01962;-0,29430;;-0,01396;0,02075;-0,32687;;-0,00804;0,01202;-0,18665;;2144;-1;2;-30;;;;;
1,144;-0,00981;0,01962;-0,29430;;-0,01396;0,02075;-0,32687;;-0,00804;0,01202;-0,18665;;2144;-1;2;-30;;;;;
1,152;-0,01962;0,01962;-0,25506;;-0,01408;0,02091;-0,32907;;-0,00815;0,01218;-0,18928;;2152;-2;2;-26;;;;;
1,152;-0,01962;0,01962;-0,25506;;-0,01408;0,02091;-0,32907;;-0,00815;0,01218;-0,18928;;2152;-2;2;-26;;;;;
1,160;-0,00981;0,00981;-0,27468;;-0,01420;0,02102;-0,33119;;-0,00826;0,01235;-0,19192;;2160;-1;1;-28;;;;;
1,164;-0,00981;0,00981;-0,27468;;-0,01424;0,02106;-0,33228;;-0,00832;0,01244;-0,19324;;2164;-1;1;-28;;;;;
1,172;-0,00981;0,02943;-0,26487;;-0,01432;0,02122;-0,33444;;-0,00843;0,01260;-0,19591;;2172;-1;3;-27;;;;;
1,173;-0,00981;0,02943;-0,26487;;-0,01433;0,02125;-0,33471;;-0,00845;0,01263;-0,19625;;2173;-1;3;-27;;;;;
1,181;0,00000;0,00981;-0,29430;;-0,01437;0,02141;-0,33694;;-0,00856;0,01280;-0,19893;;2181;0;1;-30;;;;;
1,184;0,00000;0,00981;-0,29430;;-0,01437;0,02143;-0,33783;;-0,00860;0,01286;-0,19994;;2184;0;1;-30;;;;;
1,193;-0,00981;0,02943;-0,25506;;-0,01441;0,02161;-0,34030;;-0,00873;0,01305;-0,20300;;2193;-1;3;-26;;;;;
1,193;-0,00981;0,02943;-0,25506;;-0,01441;0,02161;-0,34030;;-0,00873;0,01305;-0,20300;;2193;-1;3;-26;;;;;
1,201;-0,00981;0,00981;-0,27468;;-0,01449;0,02177;-0,34242;;-0,00885;0,01323;-0,20573;;2201;-1;1;-28;;;;;
1,201;-0,00981;0,00981;-0,27468;;-0,01449;0,02177;-0,34242;;-0,00885;0,01323;-0,20573;;2201;-1;1;-28;;;;;
1,213;0,00000;0,01962;-0,28449;;-0,01455;0,02194;-0,34577;;-0,00902;0,01349;-0,20986;;2213;0;2;-29;;;;;
1,213;0,00000;0,01962;-0,28449;;-0,01455;0,02194;-0,34577;;-0,00902;0,01349;-0,20986;;2213;0;2;-29;;;;;
1,221;-0,01962;0,00981;-0,28449;;-0,01463;0,02206;-0,34805;;-0,00914;0,01367;-0,21263;;2221;-2;1;-29;;;;;
1,222;-0,01962;0,00981;-0,28449;;-0,01465;0,02207;-0,34833;;-0,00915;0,01369;-0,21298;;2222;-2;1;-29;;;;;
1,234;-0,01962;0,01962;-0,28449;;-0,01488;0,02225;-0,35175;;-0,00933;0,01395;-0,21718;;2234;-2;2;-29;;;;;
1,234;-0,01962;0,01962;-0,28449;;-0,01488;0,02225;-0,35175;;-0,00933;0,01395;-0,21718;;2234;-2;2;-29;;;;;
1,242;0,00000;0,00981;-0,26487;;-0,01496;0,02237;-0,35394;;-0,00945;0,01413;-0,22000;;2242;0;1;-27;;;;;
1,242;0,00000;0,00981;-0,26487;;-0,01496;0,02237;-0,35394;;-0,00945;0,01413;-0,22000;;2242;0;1;-27;;;;;
1,250;0,00000;0,02943;-0,27468;;-0,01496;0,02252;-0,35610;;-0,00957;0,01431;-0,22284;;2250;0;3;-28;;;;;
1,254;0,00000;0,02943;-0,27468;;-0,01496;0,02264;-0,35720;;-0,00963;0,01440;-0,22427;;2254;0;3;-28;;;;;
1,262;-0,00981;0,00981;-0,28449;;-0,01500;0,02280;-0,35944;;-0,00975;0,01458;-0,22714;;2262;-1;1;-29;;;;;
1,263;-0,00981;0,00981;-0,28449;;-0,01501;0,02281;-0,35972;;-0,00977;0,01461;-0,22750;;2263;-1;1;-29;;;;;
1,271;-0,02943;0,00981;-0,28449;;-0,01517;0,02289;-0,36200;;-0,00989;0,01479;-0,23038;;2271;-3;1;-29;;;;;
1,275;-0,02943;0,00981;-0,28449;;-0,01528;0,02293;-0,36314;;-0,00995;0,01488;-0,23183;;2275;-3;1;-29;;;;;
1,283;-0,00981;0,01962;-0,27468;;-0,01544;0,02304;-0,36537;;-0,01007;0,01507;-0,23475;;2283;-1;2;-28;;;;;
1,283;-0,00981;0,01962;-0,27468;;-0,01544;0,02304;-0,36537;;-0,01007;0,01507;-0,23475;;2283;-1;2;-28;;;;;
1,291;-0,01962;0,01962;-0,28449;;-0,01556;0,02320;-0,36761;;-0,01019;0,01525;-0,23768;;2291;-2;2;-29;;;;;
1,291;-0,01962;0,01962;-0,28449;;-0,01556;0,02320;-0,36761;;-0,01019;0,01525;-0,23768;;2291;-2;2;-29;;;;;
1,303;-0,01962;0,03924;-0,28449;;-0,01579;0,02355;-0,37102;;-0,01038;0,01553;-0,24211;;2303;-2;4;-29;;;;;
1,304;-0,01962;0,03924;-0,28449;;-0,01581;0,02359;-0,37131;;-0,01040;0,01555;-0,24248;;2304;-2;4;-29;;;;;
1,312;0,00000;0,01962;-0,29430;;-0,01589;0,02383;-0,37362;;-0,01052;0,01574;-0,24546;;2312;0;2;-30;;;;;
1,312;0,00000;0,01962;-0,29430;;-0,01589;0,02383;-0,37362;;-0,01052;0,01574;-0,24546;;2312;0;2;-30;;;;;
1,324;-0,01962;0,00000;-0,26487;;-0,01601;0,02395;-0,37698;;-0,01072;0,01603;-0,24997;;2324;-2;0;-27;;;;;
1,324;-0,01962;0,00000;-0,26487;;-0,01601;0,02395;-0,37698;;-0,01072;0,01603;-0,24997;;2324;-2;0;-27;;;;;
1,332;-0,01962;0,01962;-0,28449;;-0,01617;0,02402;-0,37918;;-0,01085;0,01622;-0,25299;;2332;-2;2;-29;;;;;
1,332;-0,01962;0,01962;-0,28449;;-0,01617;0,02402;-0,37918;;-0,01085;0,01622;-0,25299;;2332;-2;2;-29;;;;;
1,340;0,00000;0,02943;-0,31392;;-0,01625;0,02422;-0,38157;;-0,01097;0,01642;-0,25603;;2340;0;3;-32;;;;;
1,344;0,00000;0,02943;-0,31392;;-0,01625;0,02434;-0,38283;;-0,01104;0,01651;-0,25756;;2344;0;3;-32;;;;;
1,353;-0,01962;0,01962;-0,28449;;-0,01633;0,02456;-0,38552;;-0,01119;0,01673;-0,26102;;2353;-2;2;-29;;;;;
1,353;-0,01962;0,01962;-0,28449;;-0,01633;0,02456;-0,38552;;-0,01119;0,01673;-0,26102;;2353;-2;2;-29;;;;;
1,361;-0,01962;0,00981;-0,26487;;-0,01649;0,02468;-0,38772;;-0,01132;0,01693;-0,26411;;2361;-2;1;-27;;;;;
1,365;-0,01962;0,00981;-0,26487;;-0,01657;0,02472;-0,38878;;-0,01138;0,01703;-0,26567;;2365;-2;1;-27;;;;;
1,373;0,00000;0,01962;-0,27468;;-0,01665;0,02483;-0,39093;;-0,01152;0,01723;-0,26878;;2373;0;2;-28;;;;;
1,373;0,00000;0,01962;-0,27468;;-0,01665;0,02483;-0,39093;;-0,01152;0,01723;-0,26878;;2373;0;2;-28;;;;;
1,381;0,00000;0,02943;-0,28449;;-0,01665;0,02503;-0,39317;;-0,01165;0,01743;-0,27192;;2381;0;3;-29;;;;;
1,381;0,00000;0,02943;-0,28449;;-0,01665;0,02503;-0,39317;;-0,01165;0,01743;-0,27192;;2381;0;3;-29;;;;;
1,394;-0,00981;0,00981;-0,29430;;-0,01671;0,02529;-0,39693;;-0,01187;0,01775;-0,27706;;2394;-1;1;-30;;;;;
1,394;-0,00981;0,00981;-0,29430;;-0,01671;0,02529;-0,39693;;-0,01187;0,01775;-0,27706;;2394;-1;1;-30;;;;;
1,402;-0,00981;0,00981;-0,27468;;-0,01679;0,02536;-0,39921;;-0,01200;0,01796;-0,28024;;2402;-1;1;-28;;;;;
1,402;-0,00981;0,00981;-0,27468;;-0,01679;0,02536;-0,39921;;-0,01200;0,01796;-0,28024;;2402;-1;1;-28;;;;;
1,414;-0,00981;0,02943;-0,28449;;-0,01691;0,02560;-0,40256;;-0,01220;0,01826;-0,28505;;2414;-1;3;-29;;;;;
1,414;-0,00981;0,02943;-0,28449;;-0,01691;0,02560;-0,40256;;-0,01220;0,01826;-0,28505;;2414;-1;3;-29;;;;;
1,422;-0,01962;0,03924;-0,27468;;-0,01703;0,02587;-0,40480;;-0,01234;0,01847;-0,28828;;2422;-2;4;-28;;;;;
1,422;-0,01962;0,03924;-0,27468;;-0,01703;0,02587;-0,40480;;-0,01234;0,01847;-0,28828;;2422;-2;4;-28;;;;;
1,430;0,00000;0,00981;-0,28449;;-0,01710;0,02607;-0,40704;;-0,01248;0,01868;-0,29153;;2430;0;1;-29;;;;;
1,434;0,00000;0,00981;-0,28449;;-0,01710;0,02611;-0,40817;;-0,01254;0,01878;-0,29316;;2434;0;1;-29;;;;;
1,443;0,00000;0,00981;-0,30411;;-0,01710;0,02620;-0,41082;;-0,01270;0,01902;-0,29684;;2443;0;1;-31;;;;;
1,443;0,00000;0,00981;-0,30411;;-0,01710;0,02620;-0,41082;;-0,01270;0,01902;-0,29684;;2443;0;1;-31;;;;;
1,451;-0,00981;0,00981;-0,24525;;-0,01714;0,02628;-0,41302;;-0,01283;0,01923;-0,30014;;2451;-1;1;-25;;;;;
1,455;-0,00981;0,00981;-0,24525;;-0,01718;0,02632;-0,41400;;-0,01290;0,01933;-0,30179;;2455;-1;1;-25;;;;;
1,463;-0,03924;0,03924;-0,28449;;-0,01738;0,02651;-0,41612;;-0,01304;0,01954;-0,30511;;2463;-4;4;-29;;;;;
1,463;-0,03924;0,03924;-0,28449;;-0,01738;0,02651;-0,41612;;-0,01304;0,01954;-0,30511;;2463;-4;4;-29;;;;;
1,471;-0,01962;0,01962;-0,27468;;-0,01761;0,02675;-0,41836;;-0,01318;0,01975;-0,30845;;2471;-2;2;-28;;;;;
1,475;-0,01962;0,01962;-0,27468;;-0,01769;0,02683;-0,41946;;-0,01325;0,01986;-0,31013;;2475;-2;2;-28;;;;;
1,484;-0,01962;0,00000;-0,28449;;-0,01787;0,02691;-0,42197;;-0,01341;0,02010;-0,31391;;2484;-2;0;-29;;;;;
1,484;-0,01962;0,00000;-0,28449;;-0,01787;0,02691;-0,42197;;-0,01341;0,02010;-0,31391;;2484;-2;0;-29;;;;;
1,492;-0,01962;0,01962;-0,29430;;-0,01803;0,02699;-0,42429;;-0,01356;0,02032;-0,31730;;2492;-2;2;-30;;;;;
1,492;-0,01962;0,01962;-0,29430;;-0,01803;0,02699;-0,42429;;-0,01356;0,02032;-0,31730;;2492;-2;2;-30;;;;;
1,504;-0,01962;0,01962;-0,28449;;-0,01826;0,02723;-0,42776;;-0,01377;0,02064;-0,32241;;2504;-2;2;-29;;;;;
1,504;-0,01962;0,01962;-0,28449;;-0,01826;0,02723;-0,42776;;-0,01377;0,02064;-0,32241;;2504;-2;2;-29;;;;;
1,512;-0,00981;0,01962;-0,26487;;-0,01838;0,02738;-0,42996;;-0,01392;0,02086;-0,32584;;2512;-1;2;-27;;;;;
1,512;-0,00981;0,01962;-0,26487;;-0,01838;0,02738;-0,42996;;-0,01392;0,02086;-0,32584;;2512;-1;2;-27;;;;;
1,525;0,00981;0,00981;-0,30411;;-0,01838;0,02758;-0,43366;;-0,01416;0,02122;-0,33146;;2525;1;1;-31;;;;;
1,525;0,00981;0,00981;-0,30411;;-0,01838;0,02758;-0,43366;;-0,01416;0,02122;-0,33146;;2525;1;1;-31;;;;;
1,533;-0,01962;0,00981;-0,27468;;-0,01842;0,02765;-0,43597;;-0,01431;0,02144;-0,33493;;2533;-2;1;-28;;;;;
1,533;-0,01962;0,00981;-0,27468;;-0,01842;0,02765;-0,43597;;-0,01431;0,02144;-0,33493;;2533;-2;1;-28;;;;;
1,541;-0,00981;0,03924;-0,30411;;-0,01854;0,02785;-0,43829;;-0,01445;0,02166;-0,33843;;2541;-1;4;-31;;;;;
1,545;-0,00981;0,03924;-0,30411;;-0,01858;0,02801;-0,43950;;-0,01453;0,02177;-0,34019;;2545;-1;4;-31;;;;;
1,553;-0,01962;0,00981;-0,29430;;-0,01869;0,02820;-0,44190;;-0,01468;0,02200;-0,34371;;2553;-2;1;-30;;;;;
1,553;-0,01962;0,00981;-0,29430;;-0,01869;0,02820;-0,44190;;-0,01468;0,02200;-0,34371;;2553;-2;1;-30;;;;;
1,562;-0,01962;0,00000;-0,28449;;-0,01887;0,02825;-0,44450;;-0,01485;0,02225;-0,34770;;2562;-2;0;-29;;;;;
1,562;-0,01962;0,00000;-0,28449;;-0,01887;0,02825;-0,44450;;-0,01485;0,02225;-0,34770;;2562;-2;0;-29;;;;;
1,574;-0,01962;0,01962;-0,26487;;-0,01910;0,02837;-0,44780;;-0,01507;0,02259;-0,35306;;2574;-2;2;-27;;;;;
1,574;-0,01962;0,01962;-0,26487;;-0,01910;0,02837;-0,44780;;-0,01507;0,02259;-0,35306;;2574;-2;2;-27;;;;;
1,582;-0,02943;0,02943;-0,30411;;-0,01930;0,02856;-0,45007;;-0,01523;0,02282;-0,35665;;2582;-3;3;-31;;;;;
1,582;-0,02943;0,02943;-0,30411;;-0,01930;0,02856;-0,45007;;-0,01523;0,02282;-0,35665;;2582;-3;3;-31;;;;;
1,594;0,00000;0,02943;-0,28449;;-0,01948;0,02891;-0,45360;;-0,01546;0,02317;-0,36207;;2594;0;3;-29;;;;;
1,594;0,00000;0,02943;-0,28449;;-0,01948;0,02891;-0,45360;;-0,01546;0,02317;-0,36207;;2594;0;3;-29;;;;;
1,602;0,00000;0,01962;-0,27468;;-0,01948;0,02911;-0,45584;;-0,01562;0,02340;-0,36571;;2602;0;2;-28;;;;;
1,603;0,00000;0,01962;-0,27468;;-0,01948;0,02913;-0,45612;;-0,01564;0,02343;-0,36616;;2603;0;2;-28;;;;;
1,615;-0,00981;0,00000;-0,26487;;-0,01954;0,02925;-0,45935;;-0,01587;0,02378;-0,37166;;2615;-1;0;-27;;;;;
1,615;-0,00981;0,00000;-0,26487;;-0,01954;0,02925;-0,45935;;-0,01587;0,02378;-0,37166;;2615;-1;0;-27;;;;;
1,623;-0,01962;0,03924;-0,31392;;-0,01965;0,02941;-0,46167;;-0,01603;0,02401;-0,37534;;2623;-2;4;-32;;;;;
1,623;-0,01962;0,03924;-0,31392;;-0,01965;0,02941;-0,46167;;-0,01603;0,02401;-0,37534;;2623;-2;4;-32;;;;;
1,631;-0,01962;0,01962;-0,30411;;-0,01981;0,02964;-0,46414;;-0,01618;0,02425;-0,37904;;2631;-2;2;-31;;;;;
1,635;-0,01962;0,01962;-0,30411;;-0,01989;0,02972;-0,46536;;-0,01626;0,02437;-0,38090;;2635;-2;2;-31;;;;;
1,643;0,00000;0,00000;-0,27468;;-0,01997;0,02980;-0,46767;;-0,01642;0,02461;-0,38463;;2643;0;0;-28;;;;;
1,644;0,00000;0,00000;-0,27468;;-0,01997;0,02980;-0,46795;;-0,01644;0,02463;-0,38510;;2644;0;0;-28;;;;;
1,652;0,00000;0,00000;-0,24525;;-0,01997;0,02980;-0,47003;;-0,01660;0,02487;-0,38885;;2652;0;0;-25;;;;;
1,656;0,00000;0,00000;-0,24525;;-0,01997;0,02980;-0,47101;;-0,01668;0,02499;-0,39074;;2656;0;0;-25;;;;;
1,664;0,00000;0,00000;-0,24525;;-0,01997;0,02980;-0,47297;;-0,01684;0,02523;-0,39451;;2664;0;0;-25;;;;;
1,664;0,00000;0,00000;-0,24525;;-0,01997;0,02980;-0,47297;;-0,01684;0,02523;-0,39451;;2664;0;0;-25;;;;;
1,672;0,00000;0,00981;-0,25506;;-0,01997;0,02984;-0,47497;;-0,01700;0,02547;-0,39830;;2672;0;1;-26;;;;;
1,672;0,00000;0,00981;-0,25506;;-0,01997;0,02984;-0,47497;;-0,01700;0,02547;-0,39830;;2672;0;1;-26;;;;;
1,684;-0,00981;0,00981;-0,31392;;-0,02003;0,02995;-0,47838;;-0,01724;0,02583;-0,40402;;2684;-1;1;-32;;;;;
1,684;-0,00981;0,00981;-0,31392;;-0,02003;0,02995;-0,47838;;-0,01724;0,02583;-0,40402;;2684;-1;1;-32;;;;;
1,693;-0,01962;0,00981;-0,27468;;-0,02016;0,03004;-0,48103;;-0,01742;0,02610;-0,40834;;2693;-2;1;-28;;;;;
1,693;-0,01962;0,00981;-0,27468;;-0,02016;0,03004;-0,48103;;-0,01742;0,02610;-0,40834;;2693;-2;1;-28;;;;;
1,705;-0,01962;0,01962;-0,26487;;-0,02039;0,03022;-0,48427;;-0,01767;0,02646;-0,41413;;2705;-2;2;-27;;;;;
1,705;-0,01962;0,01962;-0,26487;;-0,02039;0,03022;-0,48427;;-0,01767;0,02646;-0,41413;;2705;-2;2;-27;;;;;
1,713;-0,00981;0,03924;-0,28449;;-0,02051;0,03046;-0,48647;;-0,01783;0,02670;-0,41802;;2713;-1;4;-29;;;;;
1,713;-0,00981;0,03924;-0,28449;;-0,02051;0,03046;-0,48647;;-0,01783;0,02670;-0,41802;;2713;-1;4;-29;;;;;
1,721;-0,01962;0,00000;-0,29430;;-0,02063;0,03061;-0,48878;;-0,01799;0,02695;-0,42192;;2721;-2;0;-30;;;;;
1,725;-0,01962;0,00000;-0,29430;;-0,02071;0,03061;-0,48996;;-0,01808;0,02707;-0,42387;;2725;-2;0;-30;;;;;
1,733;-0,00981;0,00000;-0,32373;;-0,02083;0,03061;-0,49243;;-0,01824;0,02731;-0,42780;;2733;-1;0;-33;;;;;
1,734;-0,00981;0,00000;-0,32373;;-0,02084;0,03061;-0,49276;;-0,01826;0,02734;-0,42830;;2734;-1;0;-33;;;;;
1,742;0,00000;0,04905;-0,28449;;-0,02088;0,03081;-0,49519;;-0,01843;0,02759;-0,43225;;2742;0;5;-29;;;;;
1,745;0,00000;0,04905;-0,28449;;-0,02088;0,03096;-0,49604;;-0,01849;0,02768;-0,43373;;2745;0;5;-29;;;;;
1,754;0,00000;0,03924;-0,27468;;-0,02088;0,03135;-0,49856;;-0,01868;0,02796;-0,43821;;2754;0;4;-28;;;;;
1,754;0,00000;0,03924;-0,27468;;-0,02088;0,03135;-0,49856;;-0,01868;0,02796;-0,43821;;2754;0;4;-28;;;;;
1,762;0,00000;0,03924;-0,27468;;-0,02088;0,03167;-0,50076;;-0,01885;0,02822;-0,44221;;2762;0;4;-28;;;;;
1,762;0,00000;0,03924;-0,27468;;-0,02088;0,03167;-0,50076;;-0,01885;0,02822;-0,44221;;2762;0;4;-28;;;;;
1,774;-0,01962;0,01962;-0,29430;;-0,02099;0,03202;-0,50417;;-0,01910;0,02860;-0,44824;;2774;-2;2;-30;;;;;
1,775;-0,01962;0,01962;-0,29430;;-0,02101;0,03204;-0,50446;;-0,01912;0,02863;-0,44874;;2775;-2;2;-30;;;;;
1,783;-0,02943;0,02943;-0,30411;;-0,02121;0,03224;-0,50686;;-0,01929;0,02889;-0,45279;;2783;-3;3;-31;;;;;
1,783;-0,02943;0,02943;-0,30411;;-0,02121;0,03224;-0,50686;;-0,01929;0,02889;-0,45279;;2783;-3;3;-31;;;;;
1,795;-0,00981;0,00981;-0,27468;;-0,02144;0,03247;-0,51033;;-0,01955;0,02927;-0,45889;;2795;-1;1;-28;;;;;
1,795;-0,00981;0,00981;-0,27468;;-0,02144;0,03247;-0,51033;;-0,01955;0,02927;-0,45889;;2795;-1;1;-28;;;;;
1,803;-0,00981;0,00000;-0,28449;;-0,02152;0,03251;-0,51257;;-0,01972;0,02953;-0,46298;;2803;-1;0;-29;;;;;
1,803;-0,00981;0,00000;-0,28449;;-0,02152;0,03251;-0,51257;;-0,01972;0,02953;-0,46298;;2803;-1;0;-29;;;;;
1,811;-0,00981;0,00000;-0,28449;;-0,02160;0,03251;-0,51484;;-0,01989;0,02979;-0,46709;;2811;-1;0;-29;;;;;
1,815;-0,00981;0,00000;-0,28449;;-0,02164;0,03251;-0,51598;;-0,01998;0,02993;-0,46915;;2815;-1;0;-29;;;;;
1,824;-0,02943;0,01962;-0,27468;;-0,02182;0,03260;-0,51850;;-0,02017;0,03022;-0,47381;;2824;-3;2;-28;;;;;
1,824;-0,02943;0,01962;-0,27468;;-0,02182;0,03260;-0,51850;;-0,02017;0,03022;-0,47381;;2824;-3;2;-28;;;;;
1,832;-0,01962;0,02943;-0,29430;;-0,02201;0,03279;-0,52077;;-0,02035;0,03048;-0,47797;;2832;-2;3;-30;;;;;
1,836;-0,01962;0,02943;-0,29430;;-0,02209;0,03291;-0,52195;;-0,02044;0,03061;-0,48005;;2836;-2;3;-30;;;;;
1,844;-0,00981;0,00981;-0,28449;;-0,02221;0,03307;-0,52427;;-0,02061;0,03087;-0,48424;;2844;-1;1;-29;;;;;
1,844;-0,00981;0,00981;-0,28449;;-0,02221;0,03307;-0,52427;;-0,02061;0,03087;-0,48424;;2844;-1;1;-29;;;;;
1,852;-0,00981;0,00000;-0,29430;;-0,02229;0,03311;-0,52658;;-0,02079;0,03114;-0,48844;;2852;-1;0;-30;;;;;
1,856;-0,00981;0,00000;-0,29430;;-0,02233;0,03311;-0,52776;;-0,02088;0,03127;-0,49055;;2856;-1;0;-30;;;;;
1,861;-0,00981;0,00000;-0,29430;;-0,02238;0,03311;-0,52923;;-0,02099;0,03144;-0,49319;;2861;-1;0;-30;;;;;
1,861;-0,00981;0,00000;-0,29430;;-0,02238;0,03311;-0,52923;;-0,02099;0,03144;-0,49319;;2861;-1;0;-30;;;;;
